id,domain,vertical,vertical_detail,geo,age_days,page_name,active,start_date,end_date,platforms,format,body,title,description,cta,body_variants,landing,click_url,keywords,rac,utm,feed_domain,copies_src,collation_count,media_kind,creative_file,creative_extra,video_url,angle,library_url,scraped
2532679650493390,savingsbuild.com,jobs,jobs,"16 стран ЕС: AT, BE, CZ, DK, FI, FR, DE, HU, IE, IT, LU, NL, PL, PT, ES, SE (метод: EU transparency), охват ЕС 139 918",160,Path to Global Triumph,yes,2026-04-16,2026-09-22,"FACEBOOK,INSTAGRAM,AUDIENCE_NETWORK,MESSENGER,THREADS",VIDEO,,,,Learn more,,https://savingsbuild.com/how-the-employment-process-is-structured-in-switzerland-and-which-fields-are-in-demand?utm_campaign=vb-CosmicKIJobsCHDe-tg1-fb-intl-i-0416-GE03-p&utm_source=facebook&utm_term=tg1&utm_content=CosmicKIJobsCHDe&utm_medium=i&l=dr,https://savingsbuild.com/how-the-employment-process-is-structured-in-switzerland-and-which-fields-are-in-demand?utm_campaign=vb-CosmicKIJobsCHDe-tg1-fb-intl-i-0416-GE03-p&utm_source=facebook&utm_term=tg1&utm_content=CosmicKIJobsCHDe&utm_medium=i&l=dr,,,vb-CosmicKIJobsCHDe-tg1-fb-intl-i-0416-GE03-p | CosmicKIJobsCHDe,,1,,video_preview,creatives/savingsbuild.com/2532679650493390.jpg,,https://video-ord5-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQOnmFpebya-ntH4WLvKnUpm4xR4Vw5L4GANNg5mEdrlHdSGIc2EYIuM3CyNG0yIzerzK69AoJkoi6mkf671BBPRL-cQE42vtVZI5NeeT7D1Gg.mp4?_nc_cat=101&_nc_sid=b66105&_nc_ht=video-ord5-1.xx.fbcdn.net&_nc_ohc=jncyWqfXMGYQ7kNvwEXVKbZ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE2MTM2NDA3MTY2MDQxNDgsImFzc2V0X2FnZV9kYXlzIjoxNTksInZpX3VzZWNhc2VfaWQiOjEwMTM5LCJkdXJhdGlvbl9zIjoxMiwid2F0Y2hfdGltZV9zIjo1Njc1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=6465b4b23bb98c92&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9CRjQxMzZDNjlFRkM0RTRDNTAyNTA3OUQ0NUFFOTk5MV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzEzNDg5RTlBQzNBODM5NjY2NzI4MkZDQTBBNTdBMUE1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACboy6qboObdBRUCKAJDMywXQChmZmZmZmYYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZbaeAQA&_nc_gid=iYBTynP213UzgTRoIAHGAA&_nc_ss=70289&_nc_zt=28&oh=00_AQLR4h-Sny4SgNDpOmryRAr-ej3G_-ja8q_x3kqFU6Kv5Q&oe=6AB933EB,"ролик о том, как устроено трудоустройство (лендинг /how-the-employment-process-is-structured-in-…)",https://www.facebook.com/ads/library/?id=2532679650493390,yes
1847024882630018,savingsbuild.com,jobs,jobs,"NL (EU transparency, охват 52 946)",160,,,,,,,,,,,,,,,,,,1,,,,,,клининг — затраты и зарплаты (лендинг /professionele-schoonmaak-kosten-salarissen…),https://www.facebook.com/ads/library/?id=1847024882630018,no
1993129537946642,savingsbuild.com,страхование,страхование,"FR (EU transparency, охват 87 869)",145,,,,,,,,,,,,,,,,,,1,,,,,,два условия для получения мутуэль на пенсии во Франции,https://www.facebook.com/ads/library/?id=1993129537946642,no
1295347301977328,mindgenpro.com,jobs,jobs,CH (флаг в тексте),143,,,,,,,,,,,,,,,,,,3 (02/04/07.05),,,,,,летнее волонтёрство в Швейцарии,https://www.facebook.com/ads/library/?id=1295347301977328,no
1622414142147171,savingsbuild.com,jobs,jobs,"ES, FR, BE, DE, NL, DK, SE, AT (метод: EU transparency), охват ЕС 39 205, больше всего ES ~17,5 тыс. и FR ~10 тыс.",140,,,,,,,,,,,,,,,,,,1,,,,,,обзор отрасли профессиональной уборки,https://www.facebook.com/ads/library/?id=1622414142147171,no
1477459350827064,tritidal.com,товарка,товарка,"DE/CH (2 копии, разные города)",140,,,,,,,,,,,,,,,,,,2,,,,,,распродажа мебели — склад,https://www.facebook.com/ads/library/?id=1477459350827064,no
1295190541997897,tritidal.com,товарка,товарка,"DE/CH (2 копии, разные города)",140,,,,,,,,,,,,,,,,,,2,,,,,,распродажа мебели — склад,https://www.facebook.com/ads/library/?id=1295190541997897,no
1703850721067365,exploreverity.com,jobs,jobs,EN,139,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=1703850721067365,no
1538396080939707,exploreverity.com,услуги,услуги,EN,135,,,,,,,,,,,,,,,,,,2 (тег FB),,,,,,услуги охраны объектов,https://www.facebook.com/ads/library/?id=1538396080939707,no
923422637378987,mindgenpro.com,jobs,jobs,IT (флаг в тексте),134,,,,,,,,,,,,,,,,,,2 (тег FB) + перезапуски 01.07 и 27.07,,,,,,летнее волонтёрство в Италии,https://www.facebook.com/ads/library/?id=923422637378987,no
1336090575067226,crispcontext.com,услуги,услуги/жильё,FI (метод: язык текста),132,,,,,,,,,,,,,,,,,,1,,,,,,субсидия на замену крыши для пенсионеров,https://www.facebook.com/ads/library/?id=1336090575067226,no
959529703733459,mindgenpro.com,jobs,jobs,ES (широкий охват),132,Descubre PRO,yes,2026-05-13,2026-09-22,"FACEBOOK,INSTAGRAM",IMAGE,📅🎉💼 ¡Conoce más sobre cómo trabajar como staff para eventos los fines de semana!,Staff para eventos: Fines de semana - Leer más,,See details,,https://www.mindgenpro.com/dsr?ad_id=%7B%7Bad.id%7D%7D&asid=a1_ch991&clid=%7Bfbclid%7D&ctid=krd-8fda1c5c&de=m&pub=fb&q=staff%20para%20eventos%20fines%20de%20semana&rac=Get%20Insights%20On%20staff%20para%20eventos%20fines%20de%20semana&terms=&tv=dark&locale=es_ES,https://www.mindgenpro.com/dsr?ad_id=%7B%7Bad.id%7D%7D&asid=a1_ch991&clid=%7Bfbclid%7D&ctid=krd-8fda1c5c&de=m&pub=fb&q=staff%20para%20eventos%20fines%20de%20semana&rac=Get%20Insights%20On%20staff%20para%20eventos%20fines%20de%20semana&terms=&tv=dark&locale=es_ES,staff para eventos fines de semana,Get Insights On staff para eventos fines de semana,,,"12 (тег FB “12 ads use this creative and text”, снижался до 11/10 в динамике)",,image,creatives/mindgenpro.com/959529703733459.jpg,,,работа персоналом на мероприятиях по выходным,https://www.facebook.com/ads/library/?id=959529703733459,yes
1279353777331938,crispcontext.com,услуги,услуги,FR,126,,,,,,,,,,,,,,,,,,2,,,,,,"стоимость очистки крыши, гид по ценам",https://www.facebook.com/ads/library/?id=1279353777331938,no
1534445934921791,crispcontext.com,услуги,услуги,FR,126,,,,,,,,,,,,,,,,,,2,,,,,,"стоимость очистки крыши, гид по ценам",https://www.facebook.com/ads/library/?id=1534445934921791,no
987548627014379,therocketsscience.com,обучение,обучение,ES (испанский),126,,,,,,,,,,,,,,,,,,1,,,,,,учёба на медсестру дистанционно,https://www.facebook.com/ads/library/?id=987548627014379,no
1207152391404355,tritidal.com,товарка,товарка,CH/DE (2 копии),126,,,,,,,,,,,,,,,,,,2,,,,,,распродажа мебели — склад,https://www.facebook.com/ads/library/?id=1207152391404355,no
815433758034353,tritidal.com,товарка,товарка,CH/DE (2 копии),126,,,,,,,,,,,,,,,,,,2,,,,,,распродажа мебели — склад,https://www.facebook.com/ads/library/?id=815433758034353,no
976613281740601,tritidal.com,товарка,товарка,CH,124,,,,,,,,,,,,,,,,,,1,,,,,,распродажа мебели — склад,https://www.facebook.com/ads/library/?id=976613281740601,no
929019990167364,crispcontext.com,товарка,товарка,IT,123,,,,,,,,,,,,,,,,,,2,,,,,,где купить надёжный водяной бак,https://www.facebook.com/ads/library/?id=929019990167364,no
2187300505376151,crispcontext.com,товарка,товарка,IT,123,,,,,,,,,,,,,,,,,,2,,,,,,где купить надёжный водяной бак,https://www.facebook.com/ads/library/?id=2187300505376151,no
2109827596264735,exploreverity.com,товарка,товарка,BR,118,,,,,,,,,,,,,,,,,,2,,,,,,,https://www.facebook.com/ads/library/?id=2109827596264735,no
1648112826305194,exploreverity.com,товарка,товарка,BR,118,,,,,,,,,,,,,,,,,,2,,,,,,,https://www.facebook.com/ads/library/?id=1648112826305194,no
991833863383461,exploreverity.com,jobs,jobs,EN,118,,,,,,,,,,,,,,,,,,6 (несколько страниц: Between Moments и Beauty & Personal Care),,,,,,"подработка тестировщиком продуктов, MBA-программа",https://www.facebook.com/ads/library/?id=991833863383461,no
1645797546729823,exploreverity.com,услуги,услуги,ES,118,,,,,,,,,,,,,,,,,,3,,,,,,обзор компаний по вывозу мусора,https://www.facebook.com/ads/library/?id=1645797546729823,no
754033004465138,exploreverity.com,товарка,товарка,EN,118,,,,,,,,,,,,,,,,,,3,,,,,,тарифы SIM для малого бизнеса,https://www.facebook.com/ads/library/?id=754033004465138,no
994143839653078,mindgenpro.com,обучение,обучение/здоровье,EN,114,,,,,,,,,,,,,,,,,,2 (дубль 05.06),,,,,,,https://www.facebook.com/ads/library/?id=994143839653078,no
1934605750556546,mindgenpro.com,обучение,обучение/здоровье,EN,114,,,,,,,,,,,,,,,,,,2 (дубль 05.06),,,,,,,https://www.facebook.com/ads/library/?id=1934605750556546,no
3953627268274455,exploreverity.com,услуги,услуги,EN,113,,,,,,,,,,,,,,,,,,1,,,,,,услуги ночной сиделки для пожилых,https://www.facebook.com/ads/library/?id=3953627268274455,no
4489820211240756,therocketsscience.com,обучение,обучение,ES,113,,,,,,,,,,,,,,,,,,1,,,,,,учёба на плотника во взрослом возрасте,https://www.facebook.com/ads/library/?id=4489820211240756,no
1685283592763397,crispcontext.com,услуги,услуги/жильё,BG,110,,,,,,,,,,,,,,,,,,1,,,,,,субсидия на замену крыши в Болгарии,https://www.facebook.com/ads/library/?id=1685283592763397,no
1373649408154516,crispcontext.com,товарка,товарка,IT,109,,,,,,,,,,,,,,,,,,2,,,,,,как выбрать бассейн по цене и качеству,https://www.facebook.com/ads/library/?id=1373649408154516,no
1370797608242462,crispcontext.com,товарка,товарка,IT,109,,,,,,,,,,,,,,,,,,2,,,,,,как выбрать бассейн по цене и качеству,https://www.facebook.com/ads/library/?id=1370797608242462,no
2198331654317184,crispcontext.com,услуги,услуги,PT,106,,,,,,,,,,,,,,,,,,1,,,,,,гид по стоимости дома престарелых,https://www.facebook.com/ads/library/?id=2198331654317184,no
3405220736351946,crispcontext.com,товарка,товарка,CZ,106,,,,,,,,,,,,,,,,,,1,,,,,,доступные варианты бассейнов,https://www.facebook.com/ads/library/?id=3405220736351946,no
2120938451803814,findtopresults.com,товарка,товарка,US (тематика Costco),105,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=2120938451803814,no
1650586642900417,crispcontext.com,товарка,товарка,SI,102,,,,,,,,,,,,,,,,,,2,,,,,,как выбрать бассейн по цене 2026,https://www.facebook.com/ads/library/?id=1650586642900417,no
2250882995744541,crispcontext.com,товарка,товарка,SI,102,,,,,,,,,,,,,,,,,,2,,,,,,как выбрать бассейн по цене 2026,https://www.facebook.com/ads/library/?id=2250882995744541,no
1488343379709909,crispcontext.com,услуги,услуги,AR (испанский),99,,,,,,,,,,,,,,,,,,1,,,,,,сколько платят в домах престарелых в Аргентине,https://www.facebook.com/ads/library/?id=1488343379709909,no
1392755932700962,mindgenpro.com,обучение,обучение,EN,98,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=1392755932700962,no
3437514259749882,crispcontext.com,услуги,услуги,BG,97,,,,,,,,,,,,,,,,,,1,,,,,,тренды цен в домах престарелых Болгарии,https://www.facebook.com/ads/library/?id=3437514259749882,no
785637581302675,findtopresults.com,товарка,товарка,BR (португальский),95,,,,,,,,,,,,,,,,,,2 (варианты текста),,,,,,,https://www.facebook.com/ads/library/?id=785637581302675,no
1745485136884470,findtopresults.com,товарка,товарка,BR (португальский),95,,,,,,,,,,,,,,,,,,2 (варианты текста),,,,,,,https://www.facebook.com/ads/library/?id=1745485136884470,no
1562222735525094,therocketsscience.com,услуги,услуги,EN,94,,,,,,,,,,,,,,,,,,1,,,,,,как снизить расход энергии дома,https://www.facebook.com/ads/library/?id=1562222735525094,no
2151313438762471,therocketsscience.com,товарка,товарка,EN,94,,,,,,,,,,,,,,,,,,1,,,,,,приложения для мониторинга здоровья,https://www.facebook.com/ads/library/?id=2151313438762471,no
2525056927924287,savingsbuild.com,jobs,jobs / обучение,"CH (метод: текст «in der Schweiz» / «en Suisse», блока ЕС нет)",92,,,,,,,,,,,,,,,,,,"DE 1, FR 2",,,,,,как устроен выход на работу в Швейцарии и какие сферы востребованы,https://www.facebook.com/ads/library/?id=2525056927924287,no
1013662668078064,savingsbuild.com,jobs,jobs / обучение,"CH (метод: текст «in der Schweiz» / «en Suisse», блока ЕС нет)",92,,,,,,,,,,,,,,,,,,"DE 1, FR 2",,,,,,как устроен выход на работу в Швейцарии и какие сферы востребованы,https://www.facebook.com/ads/library/?id=1013662668078064,no
1437296128160847,orbitpeek.com,товарка,товарка,DE,91,,,,,,,,,,,,,,,,,,1,,,,,,авто после лизинга — на что смотреть,https://www.facebook.com/ads/library/?id=1437296128160847,no
4570782063151137,orbitpeek.com,товарка,товарка,BE (нидерландский),81,,,,,,,,,,,,,,,,,,1,,,,,,авто помесячно без проверки кредита,https://www.facebook.com/ads/library/?id=4570782063151137,no
1645221116567553,orbitpeek.com,путешествия,путешествия,"CA (французский, Квебек)",81,,,,,,,,,,,,,,,,,,1,,,,,,мини-круиз из Квебека,https://www.facebook.com/ads/library/?id=1645221116567553,no
1395191702480949,orbitpeek.com,путешествия,путешествия,FR (Марсель),79,,,,,,,,,,,,,,,,,,1,,,,,,мини-круиз из Марселя,https://www.facebook.com/ads/library/?id=1395191702480949,no
1530387881963682,orbitpeek.com,товарка,товарка,ES,74,,,,,,,,,,,,,,,,,,2 (дубль 30.08),,,,,,рентинг авто для пенсионеров без первого взноса,https://www.facebook.com/ads/library/?id=1530387881963682,no
25930179830012816,orbitpeek.com,товарка,товарка,ES,74,,,,,,,,,,,,,,,,,,2 (дубль 30.08),,,,,,рентинг авто для пенсионеров без первого взноса,https://www.facebook.com/ads/library/?id=25930179830012816,no
1339350368285197,therocketsscience.com,обучение,обучение,"EN, низкий охват",72,,,,,,,,,,,,,,,,,,1,,,,,,волонтёрские проекты — как принять участие,https://www.facebook.com/ads/library/?id=1339350368285197,no
1047718351027941,orbitpeek.com,недвижимость,недвижимость,BE (французский),70,,,,,,,,,,,,,,,,,,3 (тег FB “3 ads use this creative and text”),,,,,,покупка жилья на одну зарплату в Бельгии,https://www.facebook.com/ads/library/?id=1047718351027941,no
2087416525464236,orbitpeek.com,товарка,товарка,ES,70,,,,,,,,,,,,,,,,,,1,,,,,,дешёвые б/у авто — на что смотреть,https://www.facebook.com/ads/library/?id=2087416525464236,no
1017096417737131,orbitpeek.com,недвижимость,недвижимость,BR,69,,,,,,,,,,,,,,,,,,1,,,,,,кондоминиумы для пожилых в Бразилии — как это работает,https://www.facebook.com/ads/library/?id=1017096417737131,no
2120353778831955,findtopresults.com,товарка,товарка,US,66,,,,,,,,,,,,,,,,,,2,,,,,,,https://www.facebook.com/ads/library/?id=2120353778831955,no
5495766863980760,findtopresults.com,товарка,товарка,US,66,,,,,,,,,,,,,,,,,,2,,,,,,,https://www.facebook.com/ads/library/?id=5495766863980760,no
977140755284801,findtopresults.com,товарка,товарка,US,66,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=977140755284801,no
2035184070463672,findtopresults.com,товарка,товарка,US,66,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=2035184070463672,no
1025683730362642,findtopresults.com,товарка,товарка,US,65,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=1025683730362642,no
1081849000832107,findtopresults.com,товарка,товарка,US,63,,,,,,,,,,,,,,,,,,1,,,,,,гид по комплектам из 4 шин в Costco,https://www.facebook.com/ads/library/?id=1081849000832107,no
1351836987067134,finaax.com,товарка,товарка,US (по теме),61,,,,,,,,,,,,,,,,,,5 (визуально),,,,,,покупка велосипедов с полицейских аукционов,https://www.facebook.com/ads/library/?id=1351836987067134,no
1041168881841377,finaax.com,товарка,товарка,US,61,,,,,,,,,,,,,,,,,,3,,,,,,покупка микроавтобуса с аукциона полиции,https://www.facebook.com/ads/library/?id=1041168881841377,no
2159415361288792,findtopresults.com,товарка,товарка,US,57,,,,,,,,,,,,,,,,,,1,,,,,,гид по ценам на авто через Costco,https://www.facebook.com/ads/library/?id=2159415361288792,no
1571785034492315,analogaudiohub.com,услуги,услуги,"EN, страна не указана",56,,,,,,,,,,,,,,,,,,2 (дубль 13.08),,,,,,чистка водосточных желобов для пожилых,https://www.facebook.com/ads/library/?id=1571785034492315,no
1064212499290257,analogaudiohub.com,услуги,услуги,"EN, страна не указана",56,,,,,,,,,,,,,,,,,,2 (дубль 13.08),,,,,,чистка водосточных желобов для пожилых,https://www.facebook.com/ads/library/?id=1064212499290257,no
1346939967010382,finaax.com,товарка,товарка,US,56,,,,,,,,,,,,,,,,,,5,,,,,,покупка мотоциклов с аукциона полиции,https://www.facebook.com/ads/library/?id=1346939967010382,no
1036328602484391,findtopresults.com,услуги,услуги,US (Техас),56,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=1036328602484391,no
1362728155191298,findtopresults.com,товарка,товарка,US,55,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=1362728155191298,no
1040842968917403,finaax.com,jobs,jobs,EN,54,,,,,,,,,,,,,,,,,,1,,,,,,работа на офшорных платформах без опыта,https://www.facebook.com/ads/library/?id=1040842968917403,no
4488527828125452,finaax.com,обучение,обучение,EN,47,,,,,,,,,,,,,,,,,,2 (тег FB),,,,,,3-месячный курс электрика,https://www.facebook.com/ads/library/?id=4488527828125452,no
1752305706013935,finaax.com,товарка,товарка,US,47,,,,,,,,,,,,,,,,,,5,,,,,,правила аукционов изъятых мотоциклов,https://www.facebook.com/ads/library/?id=1752305706013935,no
1379646203585830,mindgenpro.com,товарка,товарка,ES,40,,,,,,,,,,,,,,,,,,1,,,,,,б/у фургон при малом бюджете,https://www.facebook.com/ads/library/?id=1379646203585830,no
1586028169641436,thinkknoll.com,финансы,финансы,австралийский рынок (по теме),39,,,,,,,,,,,,,,,,,,2,,,,,,кредиты под пенсию для австралийцев,https://www.facebook.com/ads/library/?id=1586028169641436,no
1449598790344054,thinkknoll.com,финансы,финансы,австралийский рынок (по теме),39,,,,,,,,,,,,,,,,,,2,,,,,,кредиты под пенсию для австралийцев,https://www.facebook.com/ads/library/?id=1449598790344054,no
1602855921194812,finaax.com,товарка,товарка,EN,35,,,,,,,,,,,,,,,,,,1,,,,,,аренда с выкупом электровелосипедов,https://www.facebook.com/ads/library/?id=1602855921194812,no
1712539829968323,mindgenpro.com,товарка,товарка,EN,35,,,,,,,,,,,,,,,,,,"2 (тег FB), визуально до 7 вариантов карточки",,,,,,Toyota — распродажа моделей,https://www.facebook.com/ads/library/?id=1712539829968323,no
2305843743596378,finaax.com,товарка,товарка,US,34,,,,,,,,,,,,,,,,,,4+4 (одинаковый текст под 2 страницами),,,,,,покупка внедорожников с аукциона полиции,https://www.facebook.com/ads/library/?id=2305843743596378,no
2277790139427362,finaax.com,товарка,товарка,US,34,,,,,,,,,,,,,,,,,,4+4 (одинаковый текст под 2 страницами),,,,,,покупка внедорожников с аукциона полиции,https://www.facebook.com/ads/library/?id=2277790139427362,no
1443401550943739,finaax.com,товарка,товарка,EN,33,,,,,,,,,,,,,,,,,,1,,,,,,распродажа шин Michelin,https://www.facebook.com/ads/library/?id=1443401550943739,no
1085148137532023,thinkknoll.com,услуги,услуги,не удалось определить (видео без текста),33,,,,,,,,,,,,,,,,,,1,,,,,,не удалось определить (видео),https://www.facebook.com/ads/library/?id=1085148137532023,no
1063126382933560,mindgenpro.com,товарка,товарка,EN,32,,,,,,,,,,,,,,,,,,2 (дубль 26.08),,,,,,как купить телефон из Китая,https://www.facebook.com/ads/library/?id=1063126382933560,no
25954793364218182,mindgenpro.com,товарка,товарка,EN,32,,,,,,,,,,,,,,,,,,2 (дубль 26.08),,,,,,как купить телефон из Китая,https://www.facebook.com/ads/library/?id=25954793364218182,no
1739764590567480,mindgenpro.com,jobs,jobs,ES,29,,,,,,,,,,,,,,,,,,"1 (плюс младшие дубли 09/10.09, не считаются)",,,,,,,https://www.facebook.com/ads/library/?id=1739764590567480,no
1387653986233782,mindgenpro.com,jobs,jobs,ES,29,,,,,,,,,,,,,,,,,,"1 (плюс младшие дубли 09/10.09, не считаются)",,,,,,,https://www.facebook.com/ads/library/?id=1387653986233782,no
1959551901402289,therocketsscience.com,путешествия,путешествия,EN,29,,,,,,,,,,,,,,,,,,2 (тот же текст под страницей Futbolete-Historias),,,,,,"гид по отелям ""только для взрослых""",https://www.facebook.com/ads/library/?id=1959551901402289,no
1778496146907964,therocketsscience.com,товарка,товарка,EN,29,,,,,,,,,,,,,,,,,,1,,,,,,гид по диван-кроватям Walmart,https://www.facebook.com/ads/library/?id=1778496146907964,no
1384031896665574,therocketsscience.com,путешествия,путешествия,EN,29,,,,,,,,,,,,,,,,,,1,,,,,,как исследовать билеты бизнес-класса,https://www.facebook.com/ads/library/?id=1384031896665574,no
1370037154763007,therocketsscience.com,путешествия,путешествия,EN,28,,,,,,,,,,,,,,,,,,1,,,,,,,https://www.facebook.com/ads/library/?id=1370037154763007,no
1540050450739935,savingsbuild.com,авто,авто,BR (язык и лендинг),27,,,,,,,,,,,,,,,,,,5,,,,,,подержанная машина в рассрочку без банковского кредита,https://www.facebook.com/ads/library/?id=1540050450739935,no
1406296321458617,savingsbuild.com,авто,авто,BR (язык и лендинг),27,,,,,,,,,,,,,,,,,,5,,,,,,подержанная машина в рассрочку без банковского кредита,https://www.facebook.com/ads/library/?id=1406296321458617,no
901640109331839,nexusdestiny.com,здоровье,здоровье,не указано явно,26,,,,,,,,,,,,,,,,,,2 (тег FB “2 ads use this creative and text”),,,,,,как работает донорство спермы — гид,https://www.facebook.com/ads/library/?id=901640109331839,no
1874130676898513,nexusdestiny.com,жильё,жильё,FR,26,,,,,,,,,,,,,,,,,,1,,,,,,соц.жильё для одиноких матерей,https://www.facebook.com/ads/library/?id=1874130676898513,no
1465897098702258,mindgenpro.com,jobs,jobs,ES,21,,,,,,,,,,,,,,,,,,1,,,,,,работа персоналом по уборке офисов,https://www.facebook.com/ads/library/?id=1465897098702258,no
1832090147773930,analogaudiohub.com,товарка,товарка,"US (по теме, американский авторынок)",18,,,,,,,,,,,,,,,,,,1,,,,,,обзор нового Infiniti QX60,https://www.facebook.com/ads/library/?id=1832090147773930,no
1762078371509929,thought-hatch.com,товарка,товарка,"EN, не определено",18,,,,,,,,,,,,,,,,,,1,,,,,,гид по программам тестирования продуктов за вознаграждение,https://www.facebook.com/ads/library/?id=1762078371509929,no
2604945776612135,analogaudiohub.com,товарка,соц.помощь/товарка,US (по теме),15,,,,,,,,,,,,,,,,,,"1 (плюс младшие дубли 09/13/14.09, не считаются)",,,,,,программы помощи с детскими товарами 2026,https://www.facebook.com/ads/library/?id=2604945776612135,no
1072962822004410,therocketsscience.com,товарка,товарка,EN,15,,,,,,,,,,,,,,,,,,1 (низкий охват),,,,,,,https://www.facebook.com/ads/library/?id=1072962822004410,no
1548927876435089,analogaudiohub.com,jobs,jobs/бизнес,не указано,14,,,,,,,,,,,,,,,,,,1,,,,,,способы монетизации страницы Facebook,https://www.facebook.com/ads/library/?id=1548927876435089,no
1684817635914358,funcatz.com,услуги,услуги,BR (португальский),14,,,,,,,,,,,,,,,,,,1,,,,,,аренда авто через Uber-подобный сервис в Бразилии,https://www.facebook.com/ads/library/?id=1684817635914358,no
1855832968712934,savingsbuild.com,jobs,jobs,"MX, BR, FR (метод: язык и путь лендинга)",0,,,,,,,,,,,,,,,,,,"MX 4, BR 3, FR 2",,,,,,профессиональная уборка офисов в конкретной стране,https://www.facebook.com/ads/library/?id=1855832968712934,no
1061425730122586,savingsbuild.com,jobs,jobs,"MX, BR, FR (метод: язык и путь лендинга)",0,,,,,,,,,,,,,,,,,,"MX 4, BR 3, FR 2",,,,,,профессиональная уборка офисов в конкретной стране,https://www.facebook.com/ads/library/?id=1061425730122586,no
1850035102387190,savingsbuild.com,jobs,jobs,"MX, BR, FR (метод: язык и путь лендинга)",0,,,,,,,,,,,,,,,,,,"MX 4, BR 3, FR 2",,,,,,профессиональная уборка офисов в конкретной стране,https://www.facebook.com/ads/library/?id=1850035102387190,no
1553376795970960,topicliving.com,прочее,,,0,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=1553376795970960,no
